AUTH_METHOD;TIMESTAMP;ACCOUNT_UID;ACCOUNT_NAME;ACCOUNT_EMAIL;ACCOUNT_ORGANIZATION_UID;ACCOUNT_ORGANIZATION_NAME;ACCOUNT_TAGS;FINDING_UID;PROVIDER;CHECK_ID;CHECK_TITLE;CHECK_TYPE;STATUS;STATUS_EXTENDED;MUTED;SERVICE_NAME;SUBSERVICE_NAME;SEVERITY;RESOURCE_TYPE;RESOURCE_UID;RESOURCE_NAME;RESOURCE_DETAILS;RESOURCE_TAGS;PARTITION;REGION;DESCRIPTION;RISK;RELATED_URL;REMEDIATION_RECOMMENDATION_TEXT;REMEDIATION_RECOMMENDATION_URL;REMEDIATION_CODE_NATIVEIAC;REMEDIATION_CODE_TERRAFORM;REMEDIATION_CODE_CLI;REMEDIATION_CODE_OTHER;COMPLIANCE;CATEGORIES;DEPENDS_ON;RELATED_TO;NOTES;PROWLER_VERSION;ADDITIONAL_URLS
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_ebs_volume_snapshots_exists-509256336937-eu-north-1-vol-0202cdf9da83fda20;aws;ec2_ebs_volume_snapshots_exists;Check if EBS snapshots exists.;Data Protection;FAIL;Snapshots not found for the EBS volume vol-0202cdf9da83fda20.;False;ec2;volume;medium;AwsEc2Volume;arn:aws:ec2:eu-north-1:509256336937:volume/vol-0202cdf9da83fda20;vol-0202cdf9da83fda20;;;aws;eu-north-1;Check if EBS snapshots exists.;Ensure that your EBS volumes (available or in-use) have recent snapshots (taken weekly) available for point-in-time recovery for a better, more reliable data backup strategy.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;Creating point-in-time EBS snapshots periodically will allow you to handle efficiently your data recovery process in the event of a failure, to save your data before shutting down an EC2 instance, to back up data for geographical expansion and to maintain your disaster recovery stack up to date.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;;;aws ec2 --region <REGION> create-snapshot --volume-id <VOLUME-ID>;https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/EBS/ebs-volumes-recent-snapshots.html;KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1 | PCI-4.0: 10.5.1.7, 3.2.1.6, 3.3.1.1.6, 3.3.1.3.6, 3.3.2.6, 3.3.3.6 | SOC2: cc_7_5 | KISA-ISMS-P-2023: 2.9.3, 2.12.1 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.2;forensics-ready;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_ebs_volume_snapshots_exists-509256336937-eu-north-1-vol-0a8e4e6347e00e8e4;aws;ec2_ebs_volume_snapshots_exists;Check if EBS snapshots exists.;Data Protection;FAIL;Snapshots not found for the EBS volume vol-0a8e4e6347e00e8e4.;False;ec2;volume;medium;AwsEc2Volume;arn:aws:ec2:eu-north-1:509256336937:volume/vol-0a8e4e6347e00e8e4;vol-0a8e4e6347e00e8e4;;;aws;eu-north-1;Check if EBS snapshots exists.;Ensure that your EBS volumes (available or in-use) have recent snapshots (taken weekly) available for point-in-time recovery for a better, more reliable data backup strategy.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;Creating point-in-time EBS snapshots periodically will allow you to handle efficiently your data recovery process in the event of a failure, to save your data before shutting down an EC2 instance, to back up data for geographical expansion and to maintain your disaster recovery stack up to date.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;;;aws ec2 --region <REGION> create-snapshot --volume-id <VOLUME-ID>;https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/EBS/ebs-volumes-recent-snapshots.html;KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1 | PCI-4.0: 10.5.1.7, 3.2.1.6, 3.3.1.1.6, 3.3.1.3.6, 3.3.2.6, 3.3.3.6 | SOC2: cc_7_5 | KISA-ISMS-P-2023: 2.9.3, 2.12.1 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.2;forensics-ready;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_ebs_volume_snapshots_exists-509256336937-us-east-1-vol-021ac1c3a008bf32b;aws;ec2_ebs_volume_snapshots_exists;Check if EBS snapshots exists.;Data Protection;FAIL;Snapshots not found for the EBS volume vol-021ac1c3a008bf32b.;False;ec2;volume;medium;AwsEc2Volume;arn:aws:ec2:us-east-1:509256336937:volume/vol-021ac1c3a008bf32b;vol-021ac1c3a008bf32b;;;aws;us-east-1;Check if EBS snapshots exists.;Ensure that your EBS volumes (available or in-use) have recent snapshots (taken weekly) available for point-in-time recovery for a better, more reliable data backup strategy.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;Creating point-in-time EBS snapshots periodically will allow you to handle efficiently your data recovery process in the event of a failure, to save your data before shutting down an EC2 instance, to back up data for geographical expansion and to maintain your disaster recovery stack up to date.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;;;aws ec2 --region <REGION> create-snapshot --volume-id <VOLUME-ID>;https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/EBS/ebs-volumes-recent-snapshots.html;KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1 | PCI-4.0: 10.5.1.7, 3.2.1.6, 3.3.1.1.6, 3.3.1.3.6, 3.3.2.6, 3.3.3.6 | SOC2: cc_7_5 | KISA-ISMS-P-2023: 2.9.3, 2.12.1 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.2;forensics-ready;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_ebs_volume_snapshots_exists-509256336937-us-east-1-vol-0178f60ed7770e817;aws;ec2_ebs_volume_snapshots_exists;Check if EBS snapshots exists.;Data Protection;FAIL;Snapshots not found for the EBS volume vol-0178f60ed7770e817.;False;ec2;volume;medium;AwsEc2Volume;arn:aws:ec2:us-east-1:509256336937:volume/vol-0178f60ed7770e817;vol-0178f60ed7770e817;;;aws;us-east-1;Check if EBS snapshots exists.;Ensure that your EBS volumes (available or in-use) have recent snapshots (taken weekly) available for point-in-time recovery for a better, more reliable data backup strategy.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;Creating point-in-time EBS snapshots periodically will allow you to handle efficiently your data recovery process in the event of a failure, to save your data before shutting down an EC2 instance, to back up data for geographical expansion and to maintain your disaster recovery stack up to date.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/EBSSnapshots.html;;;aws ec2 --region <REGION> create-snapshot --volume-id <VOLUME-ID>;https://www.trendmicro.com/cloudoneconformity-staging/knowledge-base/aws/EBS/ebs-volumes-recent-snapshots.html;KISA-ISMS-P-2023-korean: 2.9.3, 2.12.1 | PCI-4.0: 10.5.1.7, 3.2.1.6, 3.3.1.1.6, 3.3.1.3.6, 3.3.2.6, 3.3.3.6 | SOC2: cc_7_5 | KISA-ISMS-P-2023: 2.9.3, 2.12.1 | AWS-Audit-Manager-Control-Tower-Guardrails: 1.0.2;forensics-ready;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-eu-north-1-13.62.150.56;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;PASS;Elastic IP 13.62.150.56 is associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:eu-north-1:509256336937:eip-allocation/eipalloc-05a46ee59dd946aad;13.62.150.56;;;aws;eu-north-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-eu-north-1-13.62.43.164;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;PASS;Elastic IP 13.62.43.164 is associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:eu-north-1:509256336937:eip-allocation/eipalloc-06861d34d229b3eed;13.62.43.164;;;aws;eu-north-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-us-east-1-23.21.176.210;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;PASS;Elastic IP 23.21.176.210 is associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:us-east-1:509256336937:eip-allocation/eipalloc-0e42559a72a4630f2;23.21.176.210;;Name=Elastic-IP;aws;us-east-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-us-east-1-34.196.19.87;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;FAIL;Elastic IP 34.196.19.87 is not associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:us-east-1:509256336937:eip-allocation/eipalloc-047e4e6af5bc1ef77;34.196.19.87;;;aws;us-east-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-us-east-1-35.172.249.142;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;FAIL;Elastic IP 35.172.249.142 is not associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:us-east-1:509256336937:eip-allocation/eipalloc-0f0736b6de3c46163;35.172.249.142;;;aws;us-east-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-us-east-1-52.45.177.82;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;FAIL;Elastic IP 52.45.177.82 is not associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:us-east-1:509256336937:eip-allocation/eipalloc-08b0d5bacd041322d;52.45.177.82;;;aws;us-east-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_elastic_ip_unassigned-509256336937-us-east-1-98.95.198.238;aws;ec2_elastic_ip_unassigned;Check if there is any unassigned Elastic IP.;Infrastructure Security;FAIL;Elastic IP 98.95.198.238 is not associated with an instance or network interface.;False;ec2;;low;AwsEc2Eip;arn:aws:ec2:us-east-1:509256336937:eip-allocation/eipalloc-06af2d884e86b697c;98.95.198.238;;;aws;us-east-1;Check if there is any unassigned Elastic IP.;Unassigned Elastic IPs may result in extra cost.;;Ensure Elastic IPs are not unassigned.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/elastic-ip-addresses-eip.html;https://docs.prowler.com/checks/aws/general-policies/general_19#cloudformation;https://docs.prowler.com/checks/aws/general-policies/general_19#terraform;aws ec2 release-address --public-ip <theIPyoudontneed>;https://docs.prowler.com/checks/aws/general-policies/general_19#ec2-console;KISA-ISMS-P-2023-korean: 2.9.2 | AWS-Foundational-Security-Best-Practices: EC2.12 | NIST-800-171-Revision-2: 3_4_1 | FFIEC: d1-g-it-b-1 | KISA-ISMS-P-2023: 2.9.2 | CISA: your-systems-1, your-surroundings-1 | PCI-3.2.1: 2.4 | ISO27001-2022: A.8.20, A.8.21, A.8.22 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP06 | NIST-CSF-1.1: ds_3;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_account_imdsv2_enabled-509256336937-eu-north-1-509256336937;aws;ec2_instance_account_imdsv2_enabled;Ensure Instance Metadata Service Version 2 (IMDSv2) is enforced for EC2 instances at the account level to protect against SSRF vulnerabilities.;Data Protection;FAIL;IMDSv2 is not enabled by default for EC2 instances.;False;ec2;;high;AwsAccount;arn:aws:ec2:us-east-1:509256336937:account;509256336937;;;aws;eu-north-1;Ensure Instance Metadata Service Version 2 (IMDSv2) is enforced for EC2 instances at the account level to protect against SSRF vulnerabilities.;EC2 instances that use IMDSv1 are vulnerable to SSRF attacks.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-IMDS-new-instances.html#set-imdsv2-account-defaults;Enable Instance Metadata Service Version 2 (IMDSv2) on the EC2 instances. Apply this configuration at the account level for each AWS Region to set the default instance metadata version.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-IMDS-new-instances.html#set-imdsv2-account-defaults;;;aws ec2 modify-instance-metadata-defaults --region <region> --http-tokens required --http-put-response-hop-limit 2;;KISA-ISMS-P-2023-korean: 2.6.2, 2.10.2 | C5-2025: OPS-25.01B | NIS2: 6.7.2.i | KISA-ISMS-P-2023: 2.6.2, 2.10.2 | CIS-2.0: 5.6 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_account_imdsv2_enabled-509256336937-us-east-1-509256336937;aws;ec2_instance_account_imdsv2_enabled;Ensure Instance Metadata Service Version 2 (IMDSv2) is enforced for EC2 instances at the account level to protect against SSRF vulnerabilities.;Data Protection;FAIL;IMDSv2 is not enabled by default for EC2 instances.;False;ec2;;high;AwsAccount;arn:aws:ec2:us-east-1:509256336937:account;509256336937;;;aws;us-east-1;Ensure Instance Metadata Service Version 2 (IMDSv2) is enforced for EC2 instances at the account level to protect against SSRF vulnerabilities.;EC2 instances that use IMDSv1 are vulnerable to SSRF attacks.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-IMDS-new-instances.html#set-imdsv2-account-defaults;Enable Instance Metadata Service Version 2 (IMDSv2) on the EC2 instances. Apply this configuration at the account level for each AWS Region to set the default instance metadata version.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-IMDS-new-instances.html#set-imdsv2-account-defaults;;;aws ec2 modify-instance-metadata-defaults --region <region> --http-tokens required --http-put-response-hop-limit 2;;KISA-ISMS-P-2023-korean: 2.6.2, 2.10.2 | C5-2025: OPS-25.01B | NIS2: 6.7.2.i | KISA-ISMS-P-2023: 2.6.2, 2.10.2 | CIS-2.0: 5.6 | ISO27001-2022: A.8.20, A.8.21, A.8.22;internet-exposed;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_detailed_monitoring_enabled-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_detailed_monitoring_enabled;Check if EC2 instances have detailed monitoring enabled.;Infrastructure Security;FAIL;EC2 Instance i-0c5d81e867a1868f8 does not have detailed monitoring enabled.;False;ec2;;low;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Check if EC2 instances have detailed monitoring enabled.;Enabling detailed monitoring provides enhanced monitoring and granular insights into EC2 instance metrics. Not having detailed monitoring enabled may limit the ability to troubleshoot performance issues effectively.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html;Enable detailed monitoring for EC2 instances to gain better insights into performance metrics.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html#enable-detailed-monitoring-instance;;https://docs.prowler.com/checks/aws/logging-policies/ensure-that-detailed-monitoring-is-enabled-for-ec2-instances#terraform;aws ec2 monitor-instances --instance-ids <EC2_INSTANCE_ID>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/instance-detailed-monitoring.html;KISA-ISMS-P-2023-korean: 2.9.2 | NIS2: 3.2.3.h | PCI-4.0: 10.2.1.1.15, 10.4.1.1.4, 10.4.1.3, 10.4.2.4, 10.6.3.15, 10.7.1.5, 10.7.2.5, A3.3.1.7, A3.5.1.7 | KISA-ISMS-P-2023: 2.9.2;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_detailed_monitoring_enabled-509256336937-us-east-1-i-084266cd090751702;aws;ec2_instance_detailed_monitoring_enabled;Check if EC2 instances have detailed monitoring enabled.;Infrastructure Security;FAIL;EC2 Instance i-084266cd090751702 does not have detailed monitoring enabled.;False;ec2;;low;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-084266cd090751702;i-084266cd090751702;;Name=Transaction_Bank;aws;us-east-1;Check if EC2 instances have detailed monitoring enabled.;Enabling detailed monitoring provides enhanced monitoring and granular insights into EC2 instance metrics. Not having detailed monitoring enabled may limit the ability to troubleshoot performance issues effectively.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html;Enable detailed monitoring for EC2 instances to gain better insights into performance metrics.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html#enable-detailed-monitoring-instance;;https://docs.prowler.com/checks/aws/logging-policies/ensure-that-detailed-monitoring-is-enabled-for-ec2-instances#terraform;aws ec2 monitor-instances --instance-ids <EC2_INSTANCE_ID>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/instance-detailed-monitoring.html;KISA-ISMS-P-2023-korean: 2.9.2 | NIS2: 3.2.3.h | PCI-4.0: 10.2.1.1.15, 10.4.1.1.4, 10.4.1.3, 10.4.2.4, 10.6.3.15, 10.7.1.5, 10.7.2.5, A3.3.1.7, A3.5.1.7 | KISA-ISMS-P-2023: 2.9.2;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_detailed_monitoring_enabled-509256336937-us-east-1-i-0445e6d746ac67ddf;aws;ec2_instance_detailed_monitoring_enabled;Check if EC2 instances have detailed monitoring enabled.;Infrastructure Security;FAIL;EC2 Instance i-0445e6d746ac67ddf does not have detailed monitoring enabled.;False;ec2;;low;AwsEc2Instance;arn:aws:ec2:us-east-1:509256336937:instance/i-0445e6d746ac67ddf;i-0445e6d746ac67ddf;;Name=bastion-host;aws;us-east-1;Check if EC2 instances have detailed monitoring enabled.;Enabling detailed monitoring provides enhanced monitoring and granular insights into EC2 instance metrics. Not having detailed monitoring enabled may limit the ability to troubleshoot performance issues effectively.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html;Enable detailed monitoring for EC2 instances to gain better insights into performance metrics.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/using-cloudwatch-new.html#enable-detailed-monitoring-instance;;https://docs.prowler.com/checks/aws/logging-policies/ensure-that-detailed-monitoring-is-enabled-for-ec2-instances#terraform;aws ec2 monitor-instances --instance-ids <EC2_INSTANCE_ID>;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/instance-detailed-monitoring.html;KISA-ISMS-P-2023-korean: 2.9.2 | NIS2: 3.2.3.h | PCI-4.0: 10.2.1.1.15, 10.4.1.1.4, 10.4.1.3, 10.4.2.4, 10.6.3.15, 10.7.1.5, 10.7.2.5, A3.3.1.7, A3.5.1.7 | KISA-ISMS-P-2023: 2.9.2;;;;;5.15.1;
profile: None;2025-12-17 16:42:12.021124;509256336937;;;;;;prowler-aws-ec2_instance_imdsv2_enabled-509256336937-eu-north-1-i-0c5d81e867a1868f8;aws;ec2_instance_imdsv2_enabled;Check if EC2 Instance Metadata Service Version 2 (IMDSv2) is Enabled and Required.;Infrastructure Security;PASS;EC2 Instance i-0c5d81e867a1868f8 has IMDSv2 enabled and required.;False;ec2;;high;AwsEc2Instance;arn:aws:ec2:eu-north-1:509256336937:instance/i-0c5d81e867a1868f8;i-0c5d81e867a1868f8;;Name=Tran_bank_server;aws;eu-north-1;Check if EC2 Instance Metadata Service Version 2 (IMDSv2) is Enabled and Required.;Using IMDSv2 will protect from misconfiguration and SSRF vulnerabilities. IMDSv1 will not.;;If you don't need IMDS you can turn it off. Using aws-cli you can force the instance to use only IMDSv2.;https://docs.aws.amazon.com/AWSEC2/latest/UserGuide/configuring-instance-metadata-service.html#configuring-instance-metadata-options;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_31#cloudformation;https://docs.prowler.com/checks/aws/general-policies/bc_aws_general_31#terraform;aws ec2 modify-instance-metadata-options --instance-id <instance-id> --http-tokens required --http-endpoint enabled;https://www.trendmicro.com/cloudoneconformity/knowledge-base/aws/EC2/require-imds-v2.html;KISA-ISMS-P-2023-korean: 2.6.2, 2.10.2 | NIST-CSF-2.0: ac_3 | NIS2: 6.7.2.i | MITRE-ATTACK: T1552 | AWS-Foundational-Security-Best-Practices: EC2.8 | NIST-800-171-Revision-2: 3_12_4 | PCI-4.0: 8.2.8.4 | ProwlerThreatScore-1.0: 4.1.2 | NIST-800-53-Revision-5: ac_2_6, ac_3, ac_3_3, ac_3_3_a, ac_3_3_b_1, ac_3_3_b_2, ac_3_3_b_3, ac_3_3_b_4, ac_3_3_b_5, ac_3_3_c, ac_3_4, ac_3_4_a, ac_3_4_b, ac_3_4_c, ac_3_4_d, ac_3_4_e, ac_3_7, ac_3_8, ac_3_12_a, ac_3_13, ac_3_15_a, ac_3_15_b, ac_4_28, ac_6, ac_24, cm_5_1_a, mp_2, sc_23_3 | SOC2: cc_7_2 | FedRamp-Moderate-Revision-4: ac-3, ac-6, ca-7-a-b, si-4-2, si-4-4, si-4-5, si-4-a-b-c | KISA-ISMS-P-2023: 2.6.2, 2.10.2 | FedRAMP-Low-Revision-4: ac-3, ca-7 | CIS-3.0: 5.6 | CIS-4.0.1: 5.7 | NIST-800-53-Revision-4: ac_6, ca_7, si_4_2, si_4 | CIS-2.0: 5.6 | FedRAMP-20x-KSI-Low-25.05C: ksi-cna | GxP-21-CFR-Part-11: 11.10-d, 11.10-g | ISO27001-2022: A.8.20, A.8.21, A.8.22 | CIS-5.0: 5.7 | AWS-Well-Architected-Framework-Security-Pillar: SEC03-BP01, SEC06-BP01 | NIST-CSF-1.1: cm_2, cm_5, cp_4, cp_5, ra_5, sc_4;;;;;5.15.1;
